transaction_id,item_id,transaction_date,quantity,price,customer_id,item_name
83868,5,2023-04-03,38,2.41,19,Item_E
83869,5,2023-02-11,25,417.06,27,Item_E
83870,7,2023-02-13,32,469.34,24,Item_G
83871,9,2023-03-18,17,397.21,5,Item_I
83872,7,2023-02-26,15,16.65,5,Item_G
83873,1,2023-05-26,9,37.14,24,Item_A
83874,1,2023-08-30,46,447.01,6,Item_A
83875,10,2023-09-04,13,347.34,17,Item_J
83876,1,2023-08-24,4,79.47,18,Item_A
83877,3,2023-05-10,14,49.35,27,Item_C
83878,10,2023-01-30,13,360.5,11,Item_J
83879,9,2023-02-06,25,466.75,25,Item_I
83880,7,2023-05-18,23,217.49,24,Item_G
83881,10,2023-12-29,34,404.39,20,Item_J
83882,2,2023-02-19,46,359.32,16,Item_B
83883,1,2023-09-04,2,146.39,22,Item_A
83884,9,2023-01-31,46,378.52,13,Item_I
83885,8,2023-05-27,37,401.98,1,Item_H
83886,10,2023-10-21,45,415.98,7,Item_J
83887,8,2023-11-15,16,335.06,3,Item_H
83888,8,2023-05-30,0,138.56,6,Item_H
83889,4,2023-06-17,6,80.94,18,Item_D
83890,5,2023-05-30,35,5.92,17,Item_E
83891,6,2023-04-23,6,321.83,15,Item_F
83892,4,2023-02-14,42,122.78,27,Item_D
83893,3,2023-07-14,6,434.9,15,Item_C
83894,1,2023-04-07,0,385.79,8,Item_A
83895,6,2023-06-08,32,457.4,29,Item_F
83896,5,2023-11-21,37,413.97,21,Item_E
83897,5,2023-01-18,42,482.22,21,Item_E
83898,1,2023-06-19,21,390.0,7,Item_A
83899,6,2023-10-30,37,244.39,4,Item_F
83900,2,2023-12-25,21,499.54,17,Item_B
83901,9,2023-02-27,35,82.67,9,Item_I
83902,3,2023-03-12,36,65.21,12,Item_C
83903,4,2023-05-21,17,54.16,27,Item_D
83904,6,2023-08-15,39,250.08,24,Item_F
83905,8,2023-11-19,1,59.8,19,Item_H
83906,4,2023-10-02,49,123.79,19,Item_D
83907,9,2023-03-19,5,104.18,13,Item_I
83908,10,2023-06-19,13,259.48,24,Item_J
83909,3,2023-12-16,0,51.29,8,Item_C
83910,3,2023-08-16,23,305.83,3,Item_C
83911,8,2023-05-10,34,258.14,22,Item_H
83912,7,2023-12-28,7,211.37,16,Item_G
83913,2,2023-05-14,27,75.74,10,Item_B
83914,9,2023-08-30,48,137.09,14,Item_I
83915,3,2023-02-10,48,470.37,21,Item_C
83916,9,2023-03-18,17,407.83,22,Item_I
83917,1,2023-03-25,14,368.38,22,Item_A
83918,3,2023-10-04,21,77.91,13,Item_C
83919,8,2023-11-22,8,317.98,8,Item_H
83920,5,2023-09-30,44,353.23,16,Item_E
83921,8,2023-09-07,28,93.74,29,Item_H
83922,4,2023-06-02,9,297.08,16,Item_D
83923,5,2023-11-14,13,322.39,28,Item_E
83924,10,2023-09-15,42,324.22,28,Item_J
83925,1,2023-01-16,2,479.77,21,Item_A
83926,2,2023-12-13,12,423.55,23,Item_B
83927,3,2023-11-07,44,60.35,18,Item_C
83928,4,2023-06-13,20,88.22,19,Item_D
83929,2,2023-02-02,0,37.99,28,Item_B
83930,5,2023-05-08,11,244.64,2,Item_E
83931,9,2023-04-12,17,43.46,21,Item_I
83932,8,2023-04-30,1,34.02,24,Item_H
83933,10,2023-04-05,33,185.55,19,Item_J
83934,4,2023-04-13,6,13.2,7,Item_D
83935,10,2023-05-20,13,439.27,29,Item_J
83936,1,2023-09-01,13,444.9,1,Item_A
83937,3,2023-01-30,0,103.32,30,Item_C
83938,4,2023-09-29,33,370.07,9,Item_D
83939,3,2023-10-31,28,93.53,14,Item_C
83940,2,2023-10-15,46,312.64,5,Item_B
83941,10,2023-06-19,14,268.57,1,Item_J
83942,9,2023-12-22,0,78.46,15,Item_I
83943,2,2023-09-27,37,17.78,21,Item_B
83944,4,2023-04-03,13,68.54,26,Item_D
83945,3,2023-10-03,32,455.11,20,Item_C
83946,4,2023-03-18,7,2.12,14,Item_D
83947,6,2023-08-02,48,64.45,14,Item_F
83948,2,2023-11-30,30,12.61,19,Item_B
83949,2,2023-08-20,26,163.23,14,Item_B
83950,3,2023-09-24,24,358.06,7,Item_C
83951,10,2023-01-06,6,331.86,2,Item_J
83952,10,2023-12-31,21,282.07,29,Item_J
83953,9,2023-11-30,34,347.37,19,Item_I
83954,5,2023-04-10,11,36.64,13,Item_E
83955,10,2023-12-24,44,481.31,11,Item_J
83956,10,2023-06-28,3,199.61,30,Item_J
83957,2,2023-02-14,18,350.96,27,Item_B
83958,8,2023-02-25,18,91.25,13,Item_H
83959,7,2023-08-20,34,82.08,6,Item_G
83960,7,2023-12-18,9,304.19,19,Item_G
83961,8,2023-07-30,14,45.44,22,Item_H
83962,10,2023-04-26,39,35.04,24,Item_J
83963,6,2023-07-21,15,245.24,7,Item_F
83964,7,2023-09-06,26,222.06,26,Item_G
83965,6,2023-03-12,11,73.97,7,Item_F
83966,9,2023-08-08,31,302.3,17,Item_I
83967,9,2023-06-27,19,407.34,7,Item_I
83968,1,2023-02-12,48,258.7,26,Item_A
83969,3,2023-06-23,33,457.16,19,Item_C
83970,2,2023-11-03,46,416.74,29,Item_B
83971,6,2023-06-01,39,206.19,13,Item_F
83972,1,2023-03-05,0,220.28,10,Item_A
83973,10,2023-04-06,32,103.21,2,Item_J
83974,4,2023-02-18,39,221.47,28,Item_D
83975,7,2023-04-07,26,485.2,5,Item_G
83976,10,2023-10-24,32,271.83,19,Item_J
83977,5,2023-12-05,9,446.73,2,Item_E
83978,8,2023-11-20,18,129.89,18,Item_H
83979,1,2023-08-22,40,372.29,14,Item_A
83980,7,2023-08-30,48,291.09,10,Item_G
83981,5,2023-01-16,8,359.85,11,Item_E
83982,6,2023-06-28,48,130.22,12,Item_F
83983,9,2023-01-04,7,487.69,16,Item_I
83984,4,2023-05-19,26,401.79,8,Item_D
83985,1,2023-04-15,1,34.83,27,Item_A
83986,5,2023-01-06,21,119.7,23,Item_E
83987,5,2023-06-03,23,437.93,8,Item_E
83988,3,2023-01-17,14,160.61,5,Item_C
83989,5,2023-06-11,11,451.99,14,Item_E
83990,5,2023-02-11,4,449.33,18,Item_E
83991,3,2023-12-31,39,329.61,14,Item_C
83992,1,2023-10-27,0,290.93,4,Item_A
83993,6,2023-06-08,0,188.83,21,Item_F
83994,2,2023-02-23,29,130.84,6,Item_B
83995,7,2023-09-23,34,299.21,13,Item_G
83996,10,2023-10-04,0,288.22,11,Item_J
83997,6,2023-05-12,12,153.31,14,Item_F
83998,7,2023-07-24,46,495.33,27,Item_G
83999,7,2023-04-13,46,347.31,15,Item_G
84000,2,2023-08-15,35,466.33,28,Item_B
84001,2,2023-02-18,9,47.57,17,Item_B
84002,1,2023-05-01,2,33.09,16,Item_A
84003,10,2023-06-05,13,19.4,9,Item_J
84004,7,2023-07-13,5,473.97,23,Item_G
84005,2,2023-02-27,0,239.86,30,Item_B
84006,3,2023-10-20,23,166.27,21,Item_C
84007,2,2023-09-24,10,445.39,25,Item_B
84008,7,2023-10-29,47,88.25,4,Item_G
84009,10,2023-04-29,47,387.42,20,Item_J
84010,10,2023-08-01,45,333.26,12,Item_J
84011,4,2023-06-29,35,19.33,4,Item_D
84012,10,2023-06-14,17,455.46,1,Item_J
84013,6,2023-08-29,48,386.61,24,Item_F
84014,4,2023-03-16,11,253.39,11,Item_D
84015,6,2023-06-10,0,127.82,28,Item_F
84016,8,2023-01-14,24,112.82,3,Item_H
84017,8,2023-06-01,7,477.65,26,Item_H
84018,2,2023-08-11,0,173.11,8,Item_B
84019,7,2023-10-01,18,255.55,14,Item_G
84020,7,2023-07-26,47,16.43,22,Item_G
84021,5,2023-06-14,34,318.27,21,Item_E
84022,3,2023-07-27,40,334.08,10,Item_C
84023,2,2023-06-21,11,156.25,5,Item_B
84024,3,2023-07-15,21,123.12,1,Item_C
84025,5,2023-07-28,39,184.94,24,Item_E
84026,7,2023-06-16,0,219.09,22,Item_G
84027,5,2023-03-31,24,363.73,7,Item_E
84028,5,2023-03-21,28,222.8,27,Item_E
84029,2,2023-04-13,11,341.56,8,Item_B
84030,2,2023-10-17,2,247.18,18,Item_B
84031,5,2023-08-17,25,229.84,29,Item_E
84032,7,2023-07-03,7,463.75,1,Item_G
84033,1,2023-02-05,22,444.34,6,Item_A
84034,5,2023-02-04,39,490.81,5,Item_E
84035,8,2023-09-20,11,399.67,10,Item_H
84036,9,2023-08-06,0,91.15,25,Item_I
84037,7,2023-01-12,20,243.89,24,Item_G
84038,8,2023-12-29,30,265.77,26,Item_H
84039,5,2023-03-05,48,452.1,17,Item_E
84040,10,2023-06-30,30,191.14,2,Item_J
84041,3,2023-09-29,16,151.79,29,Item_C
84042,6,2023-03-09,0,129.01,9,Item_F
84043,1,2023-02-17,11,235.58,23,Item_A
84044,4,2023-12-29,20,148.36,27,Item_D
84045,10,2023-02-06,38,339.78,28,Item_J
84046,7,2023-07-29,44,168.21,24,Item_G
84047,6,2023-08-16,2,479.75,9,Item_F
84048,8,2023-02-07,0,197.11,6,Item_H
84049,10,2023-10-26,48,200.67,20,Item_J
84050,3,2023-10-20,47,91.26,18,Item_C
84051,10,2023-04-30,35,85.82,6,Item_J
84052,6,2023-11-28,17,400.59,29,Item_F
84053,7,2023-04-20,21,14.04,4,Item_G
84054,4,2023-01-24,16,347.47,27,Item_D
84055,1,2023-09-13,45,32.56,25,Item_A
84056,1,2023-06-27,25,10.75,25,Item_A
84057,4,2023-04-26,48,446.86,17,Item_D
84058,6,2023-01-23,18,31.75,9,Item_F
84059,8,2023-11-20,3,457.87,24,Item_H
84060,7,2023-08-27,14,241.51,30,Item_G
84061,6,2023-03-11,45,303.64,15,Item_F
84062,10,2023-02-16,15,497.08,3,Item_J
84063,3,2023-09-12,9,347.63,27,Item_C
84064,10,2023-09-18,5,125.62,18,Item_J
84065,3,2023-05-11,15,380.25,3,Item_C
84066,2,2023-01-10,41,332.88,24,Item_B
84067,6,2023-07-01,18,395.07,10,Item_F
84068,1,2023-02-19,5,191.24,8,Item_A
84069,6,2023-10-01,42,384.0,4,Item_F
84070,1,2023-03-08,34,106.63,28,Item_A
84071,7,2023-09-22,27,445.76,18,Item_G
84072,2,2023-11-18,48,430.5,13,Item_B
84073,9,2023-03-09,8,270.44,30,Item_I
84074,6,2023-07-11,9,426.23,20,Item_F
84075,6,2023-07-10,26,405.5,21,Item_F
84076,1,2023-09-12,31,146.72,24,Item_A
84077,7,2023-04-18,30,210.33,2,Item_G
84078,5,2023-07-24,0,80.56,21,Item_E
84079,7,2023-04-09,22,242.13,16,Item_G
84080,2,2023-07-02,39,64.82,15,Item_B
84081,8,2023-11-25,0,188.33,13,Item_H
84082,10,2023-06-01,35,6.59,6,Item_J
84083,6,2023-11-01,5,339.94,12,Item_F
84084,1,2023-03-15,31,217.08,27,Item_A
84085,4,2023-07-23,11,415.78,24,Item_D
84086,5,2023-11-15,30,134.84,28,Item_E
84087,1,2023-03-16,3,55.28,26,Item_A
84088,5,2023-11-19,38,130.56,9,Item_E
84089,5,2023-11-30,13,97.32,14,Item_E
84090,7,2023-11-10,35,7.36,7,Item_G
84091,6,2023-10-03,6,450.13,28,Item_F
84092,5,2023-02-23,24,177.34,8,Item_E
84093,4,2023-11-30,26,35.17,3,Item_D
84094,8,2023-01-31,49,210.66,17,Item_H
84095,1,2023-09-11,0,27.87,1,Item_A
84096,3,2023-05-30,35,369.16,14,Item_C
84097,4,2023-08-05,20,61.05,13,Item_D
84098,9,2023-07-22,17,48.81,10,Item_I
84099,7,2023-05-23,42,51.41,29,Item_G
84100,2,2023-11-21,0,443.58,16,Item_B
84101,3,2023-10-08,38,331.2,10,Item_C
84102,10,2023-04-11,0,269.41,28,Item_J
84103,2,2023-07-05,44,388.11,24,Item_B
84104,9,2023-03-09,40,377.67,1,Item_I
84105,4,2023-06-04,16,86.16,4,Item_D
84106,6,2023-01-16,28,118.66,5,Item_F
84107,10,2023-06-28,7,243.72,13,Item_J
84108,2,2023-09-18,25,251.67,9,Item_B
84109,8,2023-04-18,5,411.61,16,Item_H
84110,4,2023-03-17,39,204.5,9,Item_D
84111,8,2023-11-24,31,162.54,21,Item_H
84112,5,2023-01-03,45,400.42,15,Item_E
84113,9,2023-03-14,4,436.59,12,Item_I
84114,7,2023-06-16,41,403.85,10,Item_G
84115,9,2023-07-11,11,201.67,18,Item_I
84116,7,2023-03-15,34,452.98,1,Item_G
84117,5,2023-04-14,45,455.32,23,Item_E
84118,10,2023-05-12,17,452.48,30,Item_J
84119,2,2023-05-27,8,74.15,26,Item_B
84120,7,2023-07-16,12,408.97,24,Item_G
84121,8,2023-09-07,47,440.93,6,Item_H
84122,3,2023-08-29,21,245.85,21,Item_C
84123,4,2023-02-12,14,12.96,16,Item_D
84124,6,2023-10-22,45,371.16,1,Item_F
84125,1,2023-07-05,28,387.62,8,Item_A
84126,6,2023-06-09,1,119.33,1,Item_F
84127,2,2023-05-28,31,156.88,16,Item_B
84128,9,2023-11-04,3,41.44,18,Item_I
84129,5,2023-04-05,0,357.71,21,Item_E
84130,10,2023-09-26,38,320.66,22,Item_J
84131,6,2023-07-01,46,371.26,6,Item_F
84132,3,2023-06-21,6,499.96,26,Item_C
84133,4,2023-03-09,8,95.53,9,Item_D
84134,6,2023-12-29,17,73.27,24,Item_F
84135,9,2023-10-09,9,132.12,12,Item_I
84136,7,2023-09-28,24,475.3,22,Item_G
84137,8,2023-11-01,35,275.34,13,Item_H
84138,4,2023-07-18,0,427.24,16,Item_D
84139,4,2023-05-25,7,289.48,2,Item_D
84140,3,2023-01-27,48,13.95,4,Item_C
84141,10,2023-07-08,11,41.76,11,Item_J
84142,3,2023-12-15,29,234.24,15,Item_C
84143,2,2023-10-26,36,162.66,19,Item_B
84144,9,2023-06-10,11,213.62,10,Item_I
84145,3,2023-10-26,0,187.22,30,Item_C
84146,5,2023-02-13,34,301.76,12,Item_E
84147,6,2023-08-28,8,62.74,23,Item_F
84148,6,2023-09-16,31,238.82,11,Item_F
84149,5,2023-02-17,29,464.32,2,Item_E
84150,5,2023-10-29,40,415.95,11,Item_E
84151,1,2023-10-24,0,462.95,20,Item_A
84152,1,2023-03-08,14,400.26,12,Item_A
84153,6,2023-04-27,2,483.42,5,Item_F
84154,8,2023-12-03,2,188.48,16,Item_H
84155,9,2023-06-08,40,47.47,28,Item_I
84156,9,2023-10-30,48,349.71,5,Item_I
84157,10,2023-10-07,24,236.3,30,Item_J
84158,9,2023-06-25,17,310.05,9,Item_I
84159,8,2023-03-13,10,340.82,20,Item_H
84160,2,2023-10-06,12,344.78,17,Item_B
84161,8,2023-09-10,39,54.62,24,Item_H
84162,5,2023-10-08,0,10.63,7,Item_E
84163,6,2023-12-22,9,477.22,5,Item_F
84164,1,2023-11-02,8,298.03,2,Item_A
84165,10,2023-12-29,20,51.73,24,Item_J
84166,5,2023-12-08,42,339.83,29,Item_E
84167,2,2023-10-30,31,468.39,14,Item_B
84168,7,2023-05-04,43,315.49,5,Item_G
84169,4,2023-06-07,12,171.22,28,Item_D
84170,9,2023-07-24,31,42.44,19,Item_I
84171,1,2023-09-05,39,455.15,20,Item_A
84172,6,2023-12-26,36,399.16,8,Item_F
84173,7,2023-04-01,20,114.08,19,Item_G
84174,6,2023-01-21,31,69.72,5,Item_F
84175,2,2023-02-14,33,49.46,14,Item_B
84176,3,2023-03-01,33,152.88,5,Item_C
84177,5,2023-10-21,25,257.26,28,Item_E
84178,7,2023-09-12,16,414.11,17,Item_G
84179,6,2023-07-02,24,121.16,13,Item_F
84180,8,2023-05-09,46,56.64,24,Item_H
84181,7,2023-10-14,4,404.35,28,Item_G
84182,9,2023-08-03,21,129.99,12,Item_I
84183,10,2023-02-07,29,210.23,26,Item_J
84184,4,2023-05-20,48,255.1,7,Item_D
84185,2,2023-07-03,44,303.65,4,Item_B
84186,5,2023-11-05,0,157.39,26,Item_E
84187,1,2023-12-19,11,231.09,22,Item_A
84188,9,2023-08-12,43,278.89,16,Item_I
84189,1,2023-11-02,10,51.54,5,Item_A
84190,7,2023-07-29,30,107.46,5,Item_G
84191,3,2023-05-15,38,78.47,28,Item_C
84192,4,2023-03-21,6,264.84,28,Item_D
84193,9,2023-01-24,42,284.77,22,Item_I
84194,7,2023-04-07,47,498.03,28,Item_G
84195,5,2023-12-30,23,132.37,22,Item_E
84196,8,2023-03-04,32,360.03,18,Item_H
84197,8,2023-02-25,20,216.97,11,Item_H
84198,4,2023-11-08,10,380.22,20,Item_D
84199,7,2023-02-21,38,168.98,23,Item_G
84200,5,2023-09-02,45,184.14,7,Item_E
84201,1,2023-12-13,6,317.14,15,Item_A
84202,1,2023-12-15,11,475.08,19,Item_A
84203,6,2023-11-16,49,302.75,10,Item_F
84204,8,2023-04-14,40,270.28,6,Item_H
84205,6,2023-01-10,20,93.59,22,Item_F
84206,2,2023-03-10,41,313.0,12,Item_B
84207,7,2023-12-13,7,380.27,18,Item_G
84208,3,2023-02-03,38,5.83,10,Item_C
84209,8,2023-08-13,39,416.32,1,Item_H
84210,7,2023-05-12,20,353.94,20,Item_G
84211,1,2023-10-22,0,382.09,13,Item_A
84212,3,2023-10-28,0,143.68,19,Item_C
84213,4,2023-08-05,46,485.43,17,Item_D
84214,4,2023-12-05,25,206.62,20,Item_D
84215,8,2023-09-06,34,115.1,2,Item_H
84216,5,2023-07-04,0,223.33,6,Item_E
84217,5,2023-12-17,38,377.45,18,Item_E
84218,3,2023-08-23,0,429.6,17,Item_C
84219,10,2023-03-29,18,415.66,11,Item_J
84220,6,2023-03-21,34,16.82,2,Item_F
84221,2,2023-06-26,21,24.46,13,Item_B
84222,4,2023-12-01,7,265.51,22,Item_D
84223,4,2023-03-16,32,92.3,15,Item_D
84224,10,2023-04-13,42,98.95,27,Item_J
84225,7,2023-05-16,0,409.53,22,Item_G
84226,1,2023-04-14,38,275.44,27,Item_A
84227,9,2023-12-06,6,83.44,13,Item_I
84228,7,2023-05-14,33,463.74,10,Item_G
84229,2,2023-02-20,25,11.63,4,Item_B
84230,1,2023-07-08,10,459.51,12,Item_A
84231,1,2023-03-17,27,288.6,12,Item_A
84232,1,2023-12-13,9,13.84,7,Item_A
84233,9,2023-09-10,44,398.47,28,Item_I
84234,10,2023-06-07,36,250.96,9,Item_J
84235,9,2023-11-07,46,202.87,2,Item_I
84236,9,2023-03-20,37,381.18,23,Item_I
84237,10,2023-08-13,43,418.22,26,Item_J
84238,2,2023-04-14,8,481.71,8,Item_B
84239,10,2023-01-09,25,499.15,12,Item_J
84240,9,2023-01-13,15,458.63,6,Item_I
84241,4,2023-08-02,12,370.02,28,Item_D
84242,6,2023-01-21,4,228.52,2,Item_F
84243,4,2023-11-16,32,261.7,29,Item_D
84244,9,2023-11-11,5,47.58,13,Item_I
84245,4,2023-02-18,29,420.75,8,Item_D
84246,3,2023-04-19,43,104.67,14,Item_C
84247,9,2023-03-29,21,81.01,17,Item_I
84248,1,2023-05-24,45,342.18,19,Item_A
84249,7,2023-09-11,6,285.23,16,Item_G
84250,9,2023-04-16,38,5.71,20,Item_I
84251,6,2023-09-21,42,217.62,24,Item_F
84252,4,2023-08-28,35,295.94,16,Item_D
84253,4,2023-01-19,0,79.84,12,Item_D
84254,4,2023-05-24,49,421.45,13,Item_D
84255,10,2023-08-23,10,182.68,7,Item_J
84256,5,2023-11-05,17,18.69,3,Item_E
84257,6,2023-08-26,42,302.77,4,Item_F
84258,1,2023-10-29,16,357.47,1,Item_A
84259,2,2023-11-29,0,33.45,11,Item_B
84260,2,2023-06-19,27,41.23,8,Item_B
84261,10,2023-05-15,32,32.8,20,Item_J
84262,3,2023-11-27,1,274.36,20,Item_C
84263,4,2023-06-20,0,491.16,26,Item_D
84264,7,2023-03-12,42,316.56,11,Item_G
84265,3,2023-10-20,0,251.46,30,Item_C
84266,5,2023-09-26,29,290.71,29,Item_E
84267,4,2023-11-09,33,202.67,7,Item_D
84268,7,2023-01-03,3,105.33,15,Item_G
84269,9,2023-07-01,42,389.13,15,Item_I
84270,10,2023-04-04,31,180.78,19,Item_J
84271,7,2023-09-30,7,314.22,20,Item_G
84272,2,2023-12-21,20,106.96,6,Item_B
84273,1,2023-02-28,44,418.53,30,Item_A
84274,6,2023-06-27,16,169.88,12,Item_F
84275,6,2023-02-15,48,213.66,25,Item_F
84276,8,2023-05-10,33,191.73,12,Item_H
84277,6,2023-07-10,2,163.27,30,Item_F
84278,5,2023-01-20,40,127.67,27,Item_E
84279,2,2023-06-30,10,125.09,5,Item_B
84280,3,2023-01-13,0,148.78,14,Item_C
84281,9,2023-08-31,28,91.27,1,Item_I
84282,3,2023-05-21,29,257.46,3,Item_C
84283,9,2023-06-18,0,94.51,20,Item_I
84284,1,2023-11-22,37,312.73,7,Item_A
84285,1,2023-05-02,24,397.04,28,Item_A
84286,5,2023-11-07,41,231.14,9,Item_E
84287,6,2023-09-22,28,219.83,21,Item_F
84288,9,2023-04-23,0,348.55,27,Item_I
84289,10,2023-01-19,34,78.06,22,Item_J
84290,1,2023-03-07,15,132.64,29,Item_A
84291,2,2023-01-31,21,16.24,29,Item_B
84292,2,2023-01-27,3,387.37,5,Item_B
84293,3,2023-02-18,0,349.3,29,Item_C
84294,8,2023-08-19,15,293.26,28,Item_H
84295,2,2023-04-16,29,225.86,12,Item_B
84296,9,2023-04-22,10,388.01,4,Item_I
84297,5,2023-06-17,32,411.42,24,Item_E
84298,5,2023-11-06,21,479.35,7,Item_E
84299,4,2023-10-04,31,185.51,23,Item_D
84300,7,2023-12-29,22,102.85,22,Item_G
84301,6,2023-07-16,5,391.96,25,Item_F
84302,1,2023-04-29,22,462.98,8,Item_A
84303,6,2023-07-18,44,198.9,5,Item_F
84304,2,2023-05-11,39,284.86,26,Item_B
84305,2,2023-01-29,0,173.18,9,Item_B
84306,4,2023-11-04,0,194.88,15,Item_D
84307,10,2023-06-18,21,281.48,11,Item_J
84308,2,2023-01-06,17,127.94,29,Item_B
84309,5,2023-07-13,10,452.41,21,Item_E
84310,9,2023-10-29,44,87.11,30,Item_I
84311,1,2023-06-21,46,420.82,12,Item_A
84312,8,2023-08-26,10,305.47,2,Item_H
84313,10,2023-03-24,29,281.28,30,Item_J
84314,5,2023-07-16,30,76.61,19,Item_E
84315,1,2023-03-19,6,196.69,4,Item_A
84316,7,2023-09-20,28,352.52,5,Item_G
84317,5,2023-06-25,0,436.74,14,Item_E
84318,9,2023-05-16,33,88.82,19,Item_I
84319,2,2023-06-17,9,335.49,7,Item_B
84320,7,2023-08-29,48,192.0,19,Item_G
84321,4,2023-03-03,14,404.49,6,Item_D
84322,1,2023-08-24,39,409.45,7,Item_A
84323,3,2023-02-19,16,344.67,9,Item_C
84324,9,2023-10-13,0,293.85,3,Item_I
84325,1,2023-03-06,9,497.04,12,Item_A
84326,8,2023-06-27,21,36.64,11,Item_H
84327,10,2023-04-30,27,448.73,16,Item_J
84328,4,2023-12-25,26,58.74,20,Item_D
84329,7,2023-07-22,13,163.65,22,Item_G
84330,7,2023-11-16,12,107.62,7,Item_G
84331,5,2023-03-15,42,230.98,20,Item_E
84332,4,2023-08-31,45,159.25,26,Item_D
84333,7,2023-03-11,10,152.34,10,Item_G
84334,1,2023-08-30,34,19.71,9,Item_A
84335,10,2023-03-12,0,304.73,11,Item_J
84336,6,2023-06-19,20,496.13,28,Item_F
84337,7,2023-09-01,4,30.53,14,Item_G
84338,1,2023-02-25,34,262.65,18,Item_A
84339,3,2023-12-18,6,416.27,10,Item_C
84340,10,2023-09-23,14,207.27,22,Item_J
84341,8,2023-05-25,7,257.37,26,Item_H
84342,6,2023-10-31,8,233.92,15,Item_F
84343,7,2023-09-08,48,7.48,7,Item_G
84344,4,2023-08-29,17,42.73,1,Item_D
84345,2,2023-02-10,1,130.58,16,Item_B
84346,8,2023-05-01,0,352.71,12,Item_H
84347,1,2023-04-02,10,485.61,25,Item_A
84348,10,2023-10-19,41,245.51,26,Item_J
84349,7,2023-02-15,34,41.1,8,Item_G
84350,9,2023-05-14,44,256.54,27,Item_I
84351,8,2023-01-24,44,199.98,21,Item_H
84352,6,2023-02-24,19,113.23,5,Item_F
84353,8,2023-01-22,13,208.55,29,Item_H
84354,4,2023-08-23,30,368.17,3,Item_D
84355,6,2023-11-10,14,156.13,28,Item_F
84356,3,2023-11-24,0,72.98,18,Item_C
84357,5,2023-05-27,17,405.07,11,Item_E
84358,9,2023-08-05,38,499.59,15,Item_I
84359,4,2023-11-23,10,10.84,23,Item_D
84360,5,2023-07-26,14,55.48,8,Item_E
84361,6,2023-08-12,20,149.25,15,Item_F
84362,10,2023-11-25,49,384.84,30,Item_J
84363,3,2023-02-22,0,464.1,29,Item_C
84364,4,2023-04-15,0,187.72,10,Item_D
84365,1,2023-06-04,40,31.94,8,Item_A
84366,7,2023-11-25,4,491.04,4,Item_G
84367,9,2023-02-17,33,354.19,23,Item_I
84368,4,2023-01-19,34,399.86,7,Item_D
84369,1,2023-04-20,41,297.01,17,Item_A
84370,7,2023-05-18,0,394.07,2,Item_G
84371,8,2023-07-15,46,93.38,25,Item_H
84372,4,2023-01-26,0,399.85,23,Item_D
84373,4,2023-06-12,13,149.09,7,Item_D
84374,10,2023-11-17,22,286.24,21,Item_J
84375,6,2023-03-12,23,437.08,19,Item_F
84376,1,2023-08-25,31,478.44,12,Item_A
84377,7,2023-04-30,42,89.86,16,Item_G
84378,3,2023-03-25,38,258.53,25,Item_C
84379,6,2023-01-14,22,158.95,6,Item_F
84380,4,2023-08-03,44,390.81,8,Item_D
84381,4,2023-05-28,37,327.05,1,Item_D
84382,6,2023-07-10,45,266.83,5,Item_F
84383,9,2023-12-23,30,131.11,9,Item_I
84384,1,2023-08-09,25,16.84,4,Item_A
84385,1,2023-10-30,20,257.01,22,Item_A
84386,10,2023-03-05,0,40.18,22,Item_J
84387,10,2023-07-15,15,160.65,30,Item_J
84388,8,2023-02-14,0,42.4,6,Item_H
84389,2,2023-02-23,21,289.83,3,Item_B
84390,10,2023-07-08,7,81.51,20,Item_J
84391,5,2023-01-02,21,232.39,21,Item_E
84392,6,2023-07-02,11,92.98,9,Item_F
84393,6,2023-05-15,11,377.86,18,Item_F
84394,3,2023-04-12,46,463.06,28,Item_C
84395,8,2023-05-03,0,29.57,23,Item_H
84396,6,2023-05-05,11,383.67,27,Item_F
84397,9,2023-04-29,11,355.79,26,Item_I
84398,5,2023-04-10,16,345.78,4,Item_E
84399,4,2023-02-13,28,351.54,6,Item_D
84400,3,2023-09-24,0,285.23,24,Item_C
84401,2,2023-06-17,31,10.29,5,Item_B
84402,7,2023-08-08,0,382.41,2,Item_G
84403,1,2023-04-10,8,345.2,8,Item_A
84404,1,2023-04-11,18,265.49,6,Item_A
84405,9,2023-10-07,0,308.77,2,Item_I
84406,3,2023-10-29,0,386.83,9,Item_C
84407,7,2023-04-18,45,461.04,2,Item_G
84408,3,2023-05-28,9,430.79,4,Item_C
84409,7,2023-09-21,42,78.62,7,Item_G
84410,1,2023-01-07,0,253.85,2,Item_A
84411,10,2023-03-28,0,263.46,29,Item_J
84412,7,2023-07-12,10,116.1,1,Item_G
84413,4,2023-10-15,32,476.17,26,Item_D
84414,3,2023-07-21,29,419.55,28,Item_C
84415,4,2023-07-11,10,310.46,25,Item_D
84416,8,2023-04-07,24,468.56,14,Item_H
84417,8,2023-12-10,12,67.08,20,Item_H
84418,5,2023-12-23,5,395.1,6,Item_E
84419,6,2023-04-17,24,169.28,20,Item_F
84420,8,2023-10-02,22,253.76,21,Item_H
84421,8,2023-08-27,0,97.54,1,Item_H
84422,3,2023-08-24,22,466.27,28,Item_C
84423,8,2023-09-22,34,349.7,12,Item_H
84424,7,2023-11-27,48,290.77,7,Item_G
84425,7,2023-12-07,36,155.42,23,Item_G
